Item No.	PART NUMBER	revision	QTY	Description	Material	Finish	Treatment	Colour	Comments	SecondProcess	Third Process	Author	Approved	Asset	SW-Folder Name(Folder Name)	SW-File Name(File Name)	SW-Configuration Name(Configuration Name)	Distributor	mass	DrawnDate	OEM_Internet	OEM_Supplier	OEM_Data_Sheet	Qb_Code	QB_Catergory	Sheet Metal Thickness	Spare_Part	Supplier_Part_Number
1.4.1.1.1.3	          AWS-A-001584	3	2	CONVEYOR TAIL END PLATE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001584	Default		10.3	19/08/2020						6	YES	
1.4.1.1.1.3.1	            		1	Sheet	MS - GR250												Default		10.3							6		
1.4.1.1.1.4	          AWS-B-001825	1	1	FLOOR SUPPORT FC WELDMENT	MS	NATURAL			WELDING			CL	DG		C:\AWS PDM\aws\	AWS-B-001825	Default		13.5	20/08/2020							-	
1.4.1.1.1.4.1	            AWS-A-001826	1	1	FLOOR SUPPORT FC	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001826	Default		8.6	20/08/2020						6	-	
1.4.1.1.1.4.1.1	              		1	Sheet	MS - GR250												Default		8.6							6		
1.4.1.1.1.4.2	            AWS-A-001824	1	1	FLOOR SUPPORT FC REINFORCEMENT	MS	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001824	Default		4.8	20/08/2020						5	-	
1.4.1.1.1.4.2.1	              		1	Sheet	MS												Default		4.8							5		
1.4.1.1.1.5	          AWS-A-001585	2	3	FLOOR SUPPORT CENTRE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001585	Default		8.7	19/08/2020						6	-	
1.4.1.1.1.5.1	            		1	Sheet	MS - GR250												Default		8.7							6		
1.4.1.1.1.6	          AWS-A-001593	1	2	CABLE TRAY SUPPORT BRKT	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\AWS\	AWS-A-001593	Default		0.2	19/08/2020						6	-	
1.4.1.1.1.6.1	            		1	Sheet	MS - GR250												Default		0.2							6		
1.4.1.1.1.7	          AWS-A-001823	1	1	ANGLE BEAM - FC	MS	NATURAL			CUTTING			CL	CL		C:\AWS PDM\aws\	AWS-A-001823	Default<As Machined>		6.4	20/08/2020							-	
1.4.1.1.1.7.1	            		1	75x75x6	MS												Default<As Machined>		6.4									
1.4.1.2	      AWS-B-001597	1	4	BEARING CLAMP DRIVE - WELDMENT	REFER TO BOM	ZINC			WELDING			CL	CL		C:\AWS PDM\AWS\	AWS-B-001597	Default		0.9	19/08/2020							-	
1.4.1.2.1	        AWS-A-001596	1	1	BEARING CLAMP DRIVE PLATE	MS - GR250	NATURAL			LASERCUT	MACHINE		CL	CL		C:\AWS PDM\AWS\	AWS-A-001596	Default		0.7	19/08/2020						8	-	
1.4.1.2.1.1	          		1	Sheet	MS - GR250												Default		0.7							8		
1.4.1.2.2	        B18.3.5M - 16 x 2.0 x 55 Socket FCHS  -- 55NMS		2	COUNTER SINK M16 X 55 MILD STEEL SOCKET HEAD SCREW	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	socket countersunk head screw_1_am	B18.3.5M - 16 x 2.0 x 55 Socket FCHS  -- 55NMS		0.101			Costless Bolts						
1.4.1.3	      AWS-Z-001899	2	1	DRIVE ASSY WITH PNEUMATICS	SEE COMPONENT DRAWINGS	NATURAL			ASSEMBLY			MF	 		C:\AWS PDM\aws\	AWS-Z-001899	Default		0.0	11/04/2019							-	
1.4.1.3.1	        AWS-A-001644	3	1	MOTOR SHAFT HEAD	MS - 1045 Grade	NATURAL			MACHINE			CL	CL		C:\AWS PDM\AWS\	AWS-A-001644	Default		19.6	19/08/2020							-	
1.4.1.3.2	        AWS-Z-001798	1	2	SPROCKET 16B-21-WH20-2012-50	REFER DATA SHEETS	NATURAL			PURCHASE			CL	 		C:\AWS PDM\AWS\	AWS-Z-001798	Default		0.4	19/08/2020							-	
1.4.1.3.2.1	          OEM-16B21-1	-	1	SPROCKET PLATEWHEEL 16B21-1	REFER DATA SHEET	NATURAL			PURCHASE			MJF			C:\AWS PDM\OEM\1051. Transmission\	OEM-16B21-1	Sprocket-16B21-1PW		0.2	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	16B21-1
1.4.1.3.2.2	          OEM-WH20	-	1	WELD ON TAPERLOCK HUB - WH20	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-WH20	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	WH20
1.4.1.3.2.3	          OEM-2012-50	-	1	TAPERLOCK BUSH - 2012 - 50MM BORE	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-2012-50	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	2012-50
1.4.1.3.3	        AWS-Z-001898	1	2	PALLET STOP PNEUMATIC ASSY	SEE COMPONENT DRAWINGS	NATURAL			ASSEMBLY			MF	 		C:\AWS PDM\aws\	AWS-Z-001898	Default		0.0	11/04/2019							-	
1.4.1.3.3.1	          AWS-Z-001892	1	1	PALLET STOP ARM ASSY	SEE COMPONENT DRAWINGS	NATURAL			ASSEMBLY			CL	DG		C:\AWS PDM\aws\	AWS-Z-001892	Default		2.8	20/08/2020							-	
1.4.1.3.3.1.1	            AWS-A-001893	1	1	PALLET STOP WELDMENT	SS304	PASSIVATED			WELDING			CL	CL		C:\AWS PDM\aws\	AWS-A-001893	Default		2.7	20/08/2020							-	
1.4.1.3.3.1.1.1	              AWS-A-001894	1	1	PALLET STOP FINGER	SS304 2B - NO PVC	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001894	Machined		2.1	20/08/2020						16	-	
1.4.1.3.3.1.1.1.1	                		1	Sheet	SS304 2B - NO PVC												Machined		2.1							16		
1.4.1.3.3.1.1.2	              AWS-A-001895	1	2	PALLET STOP RING	SS304	NATURAL			LASERCUT			MF	CL		C:\AWS PDM\aws\	AWS-A-001895	Machined		0.3	11/04/2019						16	-	
1.4.1.3.3.1.1.2.1	                		1	Sheet	SS304												Machined		0.3							16		
1.4.1.3.3.1.2	            OEM-PAP 5020 P10	-	2	BUSH 	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-PAP 5020 P10	Default		0.0	11/04/2019	http://bearingwholesalers.com.au/	BEARING WHOLESALERS		1051	Transmission		YES	PAP 5020 P10
1.4.1.3.3.2	          OEM-CASB50Z	-	2	SINGLE SPLIT METRIC SHAFT COLLAR	MS	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-CASB50Z	Default		0.4	24/04/2019	https://www.bearing-king.co.uk	BEARING KING	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets/1051_Split Metric Shaft Collar - 50 ID	1051	Transmission		YES	CASB50Z
1.4.1.3.3.3	          OEM-GSM-1416-15	-	1	IGLIDUR® G | SLEEVE BEARING	IGUS	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1051. Transmission\	OEM-GSM-1416-15	Default		0.0	20/08/2018	http://www.treotham.com.au/	TREOTHAM	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\OEM-GSM-1416-08.png	1051	Transmission		YES	GSM-1416-15
1.4.1.3.3.4	          AWS-Z-010249		1	TOE STOP CYL WITH FITTINGS	PER BOM	NATURAL			ASSEMBLY						C:\AWS PDM\aws\007000-014000\	AWS-Z-010249	Default		0.0	23/08/2021							-	
1.4.1.3.3.4.1	            OEM-CDG1DA50-100Z-NW-M9B		1	AIR CYLINDER ASSY	REFER DATA SHEET	NATURAL			PURCHASE			FQ			C:\AWS PDM\OEM\1038. Pneumatics\	OEM-CDG1DA50-100Z-NW-M9B	Default	SMC	0.0	23/08/2021	https://www.smcpneumatics.com	SMC	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\CDG1DA50-100Z-NW-M9B.pdf	1038	Pneumatics		YES	CDG1DA50-100Z-NW-M9B
1.4.1.3.3.4.2	            OEM-KQ2L06-02NS1		2	MALE ELBOW 6MM 1_4 	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1038. Pneumatics\	OEM-KQ2L06-02NS1	Default	SMC	0.0	23/08/2021			W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\KQ2L06-02NS1.pdf	1038	Pneumatics		YES	KQ2L06-02NS1
1.4.1.3.3.5	          OEM-KQ2T06_08A	-	1	DIFFERENT DIAMETER TEE	REFER DATA SHEET	NATURAL			PURCHASE			MJF			C:\AWS PDM\oem\1038. pneumatics\	OEM-KQ2T06_08A	Default		3.74	08/10/2019	https://www.smcpneumatics.com/pdfs/KQ.pdf	SMC		1038	Pneumatics		YES	KQ2T06_08A
1.4.1.3.3.6	          OEM-AS2052F-08		1	SPEED CONTROLLERS 1_4 8MM	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1038. Pneumatics\	OEM-AS2052F-08	Default	SMC	0.0	23/08/2021			W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\AS2052F-08.pdf	1038	Pneumatics		YES	AS2052F-08
1.4.1.3.4	        AWS-A-001736	1	1	PARALLEL KEY	MS - 1045 Grade	NATURAL			PURCHASE	CUTTING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001736	Default		0.1	19/08/2020							-	
1.4.1.3.5	        AWS-Z-002431	2	1	HELICAL BEVEL GEARED MOTOR	REFER TO BOM	NATURAL			PURCHASE			CL	DG		C:\AWS PDM\AWS\	AWS-Z-002431	Default		16.0	19/08/2020							-	
1.4.1.3.5.1	          OEM-SK9022.1AZBD-90LP4TF	1	1	HELICAL BEVEL GEARED MOTOR	REFER DATA SHEET	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1021. Geared Motor\	OEM-SK9022.1AZBD-90LP4TF	Default		16.0	20/03/2019	https://www.nord.com/cms/en/product_catalogue/geared_motors/helical_bevel_geared_motors/pdp_helical_bevel_geared_motors_1527.jsp	Nord Drive Systems	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1021_SK9022.1AZBD-90LP4.pdf	1021	Geared Motor		YES	SK9022.1AZBD-90LP4TF
1.4.1.3.6	        OEM-UCFL210	-	2	BEARING UCFL210	Gray Cast Iron	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1003. Bearings\	OEM-UCFL	OEM-UCFL210		2.59	20/03/2019	http://bearingwholesalers.com.au/product-listing/	BEARING WHOLESALERS		1051	Transmission		YES	UCFL210
1.4.1.3.7	        OEM-KES14-50	-	1	MISUMI PARALLEL KEY	MS - 1045 Grade	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1018. Fasteners\	OEM-KES14-50	Default		0.05	29/03/2019	https://sg.misumi-ec.com	MISUMI	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1018_MISUMI%20PARALLEL%20KEYS.pdf	1018	Fasteners		YES	KES14-50
1.4.1.3.8	        OEM-KEG14-45	-	1	MISUMI PARALLEL KEY 	MS - 1045 Grade	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1018. Fasteners\	OEM-KEG14-45	Default		0.04	01/04/2019	https://sg.misumi-ec.com	MISUMI	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1018_MISUMI%20PARALLEL%20KEYS.pdf	1018	Fasteners		YES	KEG14-45
1.4.1.3.9	        AWS-A-002772	1	4	AIR CYLINDER PACKER	MS - GR250	ZINC			LASERCUT			CL	DG		C:\AWS PDM\aws\	AWS-A-002772	Default		0.2	20/08/2020						6	-	
1.4.1.3.9.1	          		1	Sheet	MS - GR250												Default		0.2							6		
1.4.1.3.10	        AWS-A-009958	1	2	THIN AIR CYLINDER PACKER	MS - GR250	ZINC			LASERCUT			FQ	CL		C:\AWS PDM\AWS\007000-014000\	AWS-A-009958	Default		0.1	19/07/2021						3	-	
1.4.1.3.10.1	          		1	Sheet	MS - GR250												Default		0.1							3		
1.4.1.4	      AWS-Z-001655	1	1	CONVEYOR TAIL ASSEMBLY	AS PER BOM	NATURAL			ASSEMBLY			CL	CL		C:\AWS PDM\AWS\	AWS-Z-001655	Default		22.9	19/08/2020							-	
1.4.1.4.1	        AWS-A-001654	2	1	SHAFT TAIL	SS304	NATURAL			MACHINE			CL	CL		C:\AWS PDM\AWS\	AWS-A-001654	Default		17.0	19/08/2020							-	
1.4.1.4.2	        AWS-Z-001798	1	2	SPROCKET 16B-21-WH20-2012-50	REFER DATA SHEETS	NATURAL			PURCHASE			CL	 		C:\AWS PDM\AWS\	AWS-Z-001798	Default		0.4	19/08/2020							-	
1.4.1.4.2.1	          OEM-16B21-1	-	1	SPROCKET PLATEWHEEL 16B21-1	REFER DATA SHEET	NATURAL			PURCHASE			MJF			C:\AWS PDM\OEM\1051. Transmission\	OEM-16B21-1	Sprocket-16B21-1PW		0.2	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	16B21-1
1.4.1.4.2.2	          OEM-WH20	-	1	WELD ON TAPERLOCK HUB - WH20	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-WH20	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	WH20
1.4.1.4.2.3	          OEM-2012-50	-	1	TAPERLOCK BUSH - 2012 - 50MM BORE	REFER DATA SHEET	NATURAL			PURCHASE			MF			C:\AWS PDM\OEM\1051. Transmission\	OEM-2012-50	Default		0.1	05/04/2019	http://www.davidsonchain.com.au/index-2.html	DAVIDSON CHAIN	file:///W:/Solidworks/Proprietry/3%20QBooks%20Cat/OEM%20Data%20Sheets/1051_Davidson%20Chain%20-%20power_transmission_catalogue.pdf	1051	Transmission		-	2012-50
1.4.1.4.3	        OEM-UCFL210	-	2	BEARING UCFL210	Gray Cast Iron	NATURAL			PURCHASE			DMG			C:\AWS PDM\OEM\1003. Bearings\	OEM-UCFL	OEM-UCFL210		2.59	20/03/2019	http://bearingwholesalers.com.au/product-listing/	BEARING WHOLESALERS		1051	Transmission		YES	UCFL210
1.4.1.5	      AWS-B-001607	1	2	TENSIONER WELDMENT	REFER TO BOM	ZINC			WELDING			CL	CL		C:\AWS PDM\AWS\	AWS-B-001607	Default		0.3	19/08/2020							-	
1.4.1.5.1	        AWS-A-001605	1	1	TENSIONER BLOCK	MS	NATURAL			MACHINE			CL	CL		C:\AWS PDM\AWS\	AWS-A-001605	Default		0.1	19/08/2020							-	
1.4.1.5.2	        AWS-A-001606	1	1	TENSIONER ALL THREAD	12mm Allthread ZP	NATURAL			CUTTING			CL	CL		C:\AWS PDM\AWS\	AWS-A-001606	Default		0.1	19/08/2020							-	
1.4.1.6	      AWS-A-001850	1	2	CHAIN GUIDE FC TOP FRONT	UHMWPE Black	NATURAL			MACHINE			MF	CL		C:\AWS PDM\aws\	AWS-A-001850	Default		2.2	09/04/2019							-	
1.4.1.7	      AWS-A-001614	1	2	CHAIN GUIDE TOP MIDDLE	UHMWPE Black	NATURAL			PROFILE CUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001614	Default		0.5	19/08/2020							-	
1.4.1.8	      AWS-A-001851	2	2	CHAIN GUIDE FC TOP BACK	UHMWPE Black	NATURAL			MACHINE			CL	CL		C:\AWS PDM\aws\	AWS-A-001851	Default		2.2	20/08/2020							-	
1.4.1.9	      AWS-A-001859	1	1	CHAIN GUIDE FC LOWER LONG - DRIVE SIDE	UHMWPE Black	NATURAL			MACHINE			MF	CL		C:\AWS PDM\aws\	AWS-A-001859	Default		2.5	09/04/2019							-	
1.4.1.10	      AWS-A-001860	1	1	CHAIN GUIDE FC LOWER SHORT - DRIVE SIDE	UHMWPE Black	NATURAL			MACHINE			MF	CL		C:\AWS PDM\aws\	AWS-A-001860	Default		2.1	09/04/2019							-	
1.4.1.11	      AWS-A-001866	1	1	CHAIN GUIDE FC LOWER LONG	UHMWPE Black	NATURAL			MACHINE			MF	CL		C:\AWS PDM\aws\	AWS-A-001866	Default		2.5	10/04/2019							-	
1.4.1.12	      AWS-A-001865	1	1	CHAIN GUIDE FC LOWER SHORT	UHMWPE Black	NATURAL			MACHINE			MF	CL		C:\AWS PDM\aws\	AWS-A-001865	Default		2.1	10/04/2019							-	
1.4.1.13	      AWS-A-001819	1	2	CHAIN - 16B-1_344 LINKS	MS	NATURAL			PURCHASE	ASSEMBLY		CL	 		C:\AWS PDM\aws\	AWS-A-001819	Default		28.3	20/08/2020							YES	
1.4.1.14	      AWS-A-001861	2	2	CHAIN GUIDE TOP COVER	UHMWPE Black	NATURAL			MACHINE			CL	CL		C:\AWS PDM\aws\	AWS-A-001861	Default		0.3	20/08/2020							-	
1.4.1.15	      AWS-B-001867	1	1	FC IN FILL PAINT ASSY	SEE COMPONENT DRAWINGS	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			CL	DG		C:\AWS PDM\aws\	AWS-B-001867	Default		52.8	20/08/2020							-	
1.4.1.15.1	        AWS-B-001868	1	1	FC IN FILL WELDMENT	SEE COMPONENT DRAWINGS	NATURAL			WELDING			CL	DG		C:\AWS PDM\aws\	AWS-B-001868	Default		52.8	20/08/2020							-	
1.4.1.15.1.1	          AWS-A-001869	1	1	FC IN FILL	MS Checker Plate	NATURAL			LASERCUT	MACHINE		CL	 		C:\AWS PDM\aws\	AWS-A-001869	Default		52.7	20/08/2020						5	-	
1.4.1.15.1.1.1	            		1	Sheet	MS Checker Plate												Default		52.7							5		
1.4.1.15.1.2	          AS 1112.1 S1 - M16-D-NMS		2	M16 HEX NUT MS Z/P	Mild Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\hex nuts\	hexagon nut style 1 (grades a and b)_as	AS 1112.1 S1 - M16-D-NMS		0.039			Costless Bolts						
1.4.1.16	      AWS-A-001619	1	2	COVER TAIL	SS304 2B - NO PVC	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001619	Default		0.1	19/08/2020						2		
1.4.1.16.1	        		1	Sheet	SS304 2B - NO PVC												Default		0.1							2		
1.4.1.17	      AWS-A-001617	1	1	DRIVE COVER - OPEN	SS304 2B - NO PVC	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001617	Default		0.1	19/08/2020						2	-	
1.4.1.17.1	        		1	Sheet	SS304 2B - NO PVC												Default		0.1							2		
1.4.1.18	      AWS-A-001618	1	1	DRIVE COVER - CLOSED	SS304 2B - NO PVC	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001618	Default		0.2	19/08/2020						2	-	
1.4.1.18.1	        		1	Sheet	SS304 2B - NO PVC												Default		0.2							2		
1.4.1.19	      AWS-A-001656	2	1	ENCLOSURE BRACKET	MS - GR250	ZINC			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001656	Default		1.3	19/08/2020						4	-	
1.4.1.19.1	        		1	Sheet	MS - GR250												Default		1.3							4		
1.4.1.20	      AWS-Z-001621	1	1	SENSOR MOUNT ASSY	AS PER BOM	NATURAL			ASSEMBLY			CL	CL		C:\AWS PDM\AWS\	AWS-Z-001621	Default		1.6	19/08/2020							-	
1.4.1.20.1	        AWS-A-001640	1	1	SENSOR MOUNT - UNISTRUT P1000	MS	ZINC			PURCHASE	CUTTING		CL	CL		C:\AWS PDM\AWS\	AWS-A-001640	Default<As Machined>		1.3	19/08/2020							-	
1.4.1.20.1.1	          		1		MS												Default<As Machined>											
1.4.1.20.2	        AWS-A-002792	1	1	SENSOR SUPPORT BRACKET - WTB26	SS304 2B - NO PVC	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\AWS\	AWS-A-002792	Default		0.2	19/08/2020						2.0	-	
1.4.1.20.2.1	          		1	Sheet	SS304 2B - NO PVC												Default		0.2							2		
1.4.1.20.3	        OEM-P1006	-	1	 M6 STRUT NUT WITH SPRING	REFER DATA SHEET	NATURAL	 		PURCHASE			MF			C:\AWS PDM\oem\1034. misc component\	OEM-P1006	Default		5.910	19/03/2019	https://www.unistrut.com.au/index.php?Part=STRUT-NUTS-WITH-SPRINGS&Sys=Strut-Systems	L&H	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets	1034	Misc Component		YES	P1006
1.4.1.20.4	        OEM-WTB26-24161120AA00	-	1	PHOTOELECTRIC SENSOR - WTB26	REFER DATA SHEET	NATURAL			PURCHASE			MJF			C:\AWS PDM\OEM\1046. Sensors\	OEM-WTB26-24161120AA00	Default		95.65	23/07/2019	https://www.sick.com/au/en/photoelectric-sensors/photoelectric-sensors/w26/wtb26p-24161120a00/p/p512762	SICK	W:\Solidworks\Proprietry\3 QBooks Cat\OEM Data Sheets\1046_SICK SENSOR WTB26-24161120AA00.pdf	1046	Sensors		YES	WTB26-24161120AA00
1.4.1.20.5	        AS 1420 - M4 x 35-NSS		2	M4 X 35 SOCKET HEAD SCREW - SS	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M4 x 35-NSS		0.00			Costless Bolts						
1.4.1.20.6	        GB_HEXAGON_TYPE9 M4-SSS		2	M4 Nyloc Nut -SS	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\nuts\nyloc\	prevailing torque type style 1_gb	GB_HEXAGON_TYPE9 M4-SSS		0.0			Costless Bolts						
1.4.1.20.7	        AS 1237.1 L - 4ZP		1	PLAIN WASHER - LARGE 4ZP	ZINC PLATE				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\washers\plain washers\	plain washer - large_2_as	AS 1237.1 L - 4ZP		0.769			Costless Bolts						
1.4.1.20.8	        AS 1420 - M6 x 25-NSS		1	M6 x 25 Socket Head Cap Screw Stainless Steel	Stainless Steel				Fasteners						c:\aws pdm\solidworks data\toolbox\browser\aws toolbox\bolts and screws\socket head screws\	hexagon socket head cap screw_1_as	AS 1420 - M6 x 25-NSS		0.01			Costless Bolts						
1.4.1.21	      AWS-A-001862	1	4	SISSOR LIFT MOUNTING PLATE	MS - GR250	ZINC			LASERCUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001862	Default		2.0	20/08/2020						6	-	
1.4.1.21.1	        		1	Sheet	MS - GR250												Default		2.0							6		
1.4.1.22	      AWS-Z-001900	1	1	PALLET SCISSOR LIFT	SEE COMPONENT DRAWINGS	NATURAL			ASSEMBLY			MF	DG		C:\AWS PDM\aws\	AWS-Z-001900	Default		201.7	12/04/2019							-	
1.4.1.22.1	        AWS-B-001987	2	1	SCISSOR LIFT BASE PAINTED	AS PER BOM	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			CL	CL		C:\AWS PDM\aws\	AWS-B-001987	Default		74.7	20/08/2020							-	
1.4.1.22.1.1	          AWS-B-001901	2	1	SCISSOR LIFT BASE WELDMENT	AS PER BOM	NATURAL			WELDING			CL	CL		C:\AWS PDM\aws\	AWS-B-001901	Default		74.7	20/08/2020							-	
1.4.1.22.1.1.1	            AWS-A-001904	2	2	SCISSOR LIFT BASE CYLINDER RIB	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001904	Default		7.0	20/08/2020						6	-	
1.4.1.22.1.1.1.1	              		1	Sheet	MS - GR250												Default		7.0							6		
1.4.1.22.1.1.2	            AWS-A-001907	2	1	SCISSOR LIFT BASE CYLINDER TOP	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001907	Default<As Machined>		15.3	20/08/2020						12	-	
1.4.1.22.1.1.2.1	              		1	Sheet	MS - GR250												Default<As Machined>		15.3							12		
1.4.1.22.1.1.3	            AWS-A-001905	2	1	SCISSOR LIFT BASE CHANNEL - FIXED	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001905	Fixed		21.3	20/08/2020						6	-	
1.4.1.22.1.1.3.1	              		1	Sheet	MS - GR250												Fixed		21.3							6		
1.4.1.22.1.1.4	            AWS-A-001909	2	1	SCISSOR LIFT BASE CHANNEL - SLIDE	MS - GR250	NATURAL			LASERCUT	FOLDING		CL	CL		C:\AWS PDM\aws\	AWS-A-001909	Default		21.3	20/08/2020						6	-	
1.4.1.22.1.1.4.1	              		1	Sheet	MS - GR250												Default		21.3							6		
1.4.1.22.1.1.5	            AWS-A-001906	1	4	SCISSOR LIFT BASE CHANNEL SIDE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001906	Default		0.7	20/08/2020						6	-	
1.4.1.22.1.1.5.1	              		1	Sheet	MS - GR250												Default		0.7							6		
1.4.1.22.2	        AWS-B-001988	1	1	SCISSOR SUPPORT INSIDE PAINTED	MS	POWDERCOAT		PEARL WHITE - GLOSS: 236,242,241	PAINT			CL	DG		C:\AWS PDM\aws\	AWS-B-001988	Default		15.7	20/08/2020							-	
1.4.1.22.2.1	          AWS-B-001942	1	1	SCISSOR SUPPORT INSIDE WELDMENT	AS PER BOM	NATURAL			WELDING			CL	DG		C:\AWS PDM\aws\	AWS-B-001942	Default		15.7	20/08/2020							-	
1.4.1.22.2.1.1	            AWS-B-001943	1	2	SCISSOR ARM WELDMENT	MS	NATURAL			WELDING			CL	DG		C:\AWS PDM\aws\	AWS-B-001943	Default		5.7	20/08/2020							-	
1.4.1.22.2.1.1.1	              AWS-A-001952	1	1	SCISSOR ARM - INSIDE	MS - GR250	NATURAL			LASERCUT			CL	CL		C:\AWS PDM\aws\	AWS-A-001952	Inside		5.4	20/08/2020						16		
1.4.1.22.2.1.1.1.1	                		1	Sheet	MS - GR250												Inside		5.4							16		
1.4.1.22.2.1.1.2	              AWS-A-001953	1	1	SCISSOR ARM SPACER	MS - GR250	NATURAL			MACHINE			CL	CL		C:\AWS PDM\aws\	AWS-A-001953	Default		0.4	20/08/2020							-	
1.4.1.22.2.1.2	            AWS-A-001944	1	1	SCISSOR SHAFT - NARROW	MS	NATURAL			MACHINE			CL	CL		C:\AWS PDM\aws\	AWS-A-001944	Narrow		2.0	20/08/2020								
1.4.1.22.2.1.3	            AWS-A-001945	1	1	SCISSOR SHAFT - NARROW PIVOT	MS	NATURAL			MACHINE			CL	CL		C:\AWS PDM\aws\	AWS-A-001945	Narrow Pivot		2.2	20/08/2020								
